患,カン,わずら.う,,"afflicted, disease, suffer from, be ill",患者(かんじゃ): (a) patient,1.0,S,796.0,串: shish kebab; spit; skewer<br>心: heart; mind; spirit; heart radical (no. 61),11.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>afflicted</b>,"""You're<strong>&nbsp;afflicted</strong>&nbsp;with&nbsp;<em>heart&nbsp;</em>(心) disease for eating too many meat&nbsp;<em>skewer</em>s&nbsp;(串).""","If you are afflicted with severe heartburn, eating a spicy shish kebab will feel only slightly less painful than having it jammed straight into your heart.",gradeS JLPT.N1 Kanji_Body_Health.Illness kanjifreq751-1000
思,シ,おも.う、おもえら.く、おぼ.す,,think,"""思いっきり(おもいっきり): with all one's strength; with all one's heart; resignation; resolution<br>思わず(おもわず): unintentionally; reflexively; spontaneously; involuntarily; instinctively<br>思う(おもう): (1) to think; to consider; to believe (2) to think (of doing); to plan (to do) (3) to judge; to assess; to regard (4) to imagine; to suppose; to dream (5) to expect; to look forward to (6) to feel; to desire; to want (7) to recall; to remember<br>思想(しそう): thought; idea; ideology<br>思い出(おもいで): memories; recollections; reminiscence<br>思考(しこう): thought; consideration; thinking<br>不思議(ふしぎ): wonder; miracle; strange; mystery; marvel; curiosity<br>思い出す(おもいだす): to recall; to remember<br>思いつき(おもいつき): plan; idea; suggestion<br>意思(いし): intention; purpose<br>片思い(かたおもい): unrequited love<br>思い付く(おもいつく): to think of; to hit upon; to come into one's mind; to be struck with an idea<br>思いがけない(おもいがけない): unexpected; contrary to expectations; by chance; casual<br>思い込む(おもいこむ): to be under impression that; to be convinced that; to imagine that; to set one's heart on; to be bent on""",4.0,2,132.0,田: rice field; rice paddy<br>心: heart; mind; spirit; heart radical (no. 61),9.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>think</b>,To<strong>&nbsp;think</strong>&nbsp;is to use your <i>brain</i> (田) over your <i>heart</i> (心).,To think is to use your brain over your heart.,grade2 JLPT.N4 Kanji_Emotion.Sense_Judgement kanjifreq1-250
恩,オン,,,"grace, kindness, goodness, favor, mercy, blessing, benefit",恩恵(おんけい): grace; favor; favour; blessing; benefit<br>恩(おん): favour; favor; obligation; debt of gratitude,1.0,5,1418.0,因: cause; factor; be associated with; depend on; be limited to<br>心: heart; mind; spirit; heart radical (no. 61),10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>grace</b>,"""<b>Grace</b>&nbsp;is <i>caused</i>&nbsp;(因) by God's <i>heart</i>&nbsp;(心) for us, not for our own deeds.""","This kanji tells us that wherever heart is the cause, grace is the consequence. Think of “grace” as a graceful act: something benevolent that comes from the heart.",grade5 JLPT.N1 kanjifreq1001-1500
応,オウ、ヨウ、-ノウ,あた.る、まさに、こた.える,,"apply, answer, yes, OK, reply, accept",対応(たいおう): (1) interaction; correspondence; coping with; dealing with; support (2) software support; ability of a computer system to run specific software<br>応援(おうえん): aid; assistance; help; reinforcement; rooting; barracking; support; cheering<br>応募(おうぼ): subscription; application<br>反応(はんのう): reaction; response<br>応じる(おうじる): to respond; to satisfy; to accept; to comply with; to apply for<br>一応(いちおう): once; tentatively; in outline; for the time being; just in case; so far as it goes<br>応用(おうよう): application; put to practical use<br>適応(てきおう): adaptation; accommodation; conformity<br>応接(おうせつ): reception<br>応対(おうたい): receiving; dealing with<br>相応(そうおう): suitability; fitness<br>応急(おうきゅう): emergency; first-aid<br>応ずる(おうずる): (1) to answer; to respond; to meet (2) to satisfy; to accept<br>相応しい(ふさわしい): appropriate; adequate; suitable,2.0,5,266.0,广: dotted cliff radical (no. 53)<br>心: heart; mind; spirit; heart radical (no. 61),7.0,心,61.0,4.0,こころ・したごころ・りっしんべん,應,形声 Phonetic,<b>respond</b>,My&nbsp;<i>heart</i>&nbsp;(心)&nbsp;<i>cave</i>(广)d in and I&nbsp;<b>responded</b>&nbsp;affirmatively.,"""[bravo, scottamus!] To apply for the job as a (replacement) Batman, you have to make it to the heart of the cave past all the traps he set up to test you. There, you see a table with the application form on it. Now that you think about it, the ad in the paper did say """"Those who don´t make it to the heart of the cave need not apply."""".""",grade5 JLPT.N2 kanjifreq251-500
意,イ,,"意味 (いみ, meaning, significance)","idea, mind, heart, taste, thought, desire, care, liking","""意見(いけん): opinion; view; comment<br>意味(いみ): meaning; significance<br>合意(ごうい): agreement; consent; mutual understanding; accord<br>意向(いこう): intention; idea; inclination<br>意識(いしき): (1) consciousness (2) awareness; sense (3) mano-vijnana (mental consciousness, cognizer of sensory information)<br>意欲(いよく): will; desire; ambition; urge (e.g. creative urge)<br>決意(けつい): decision; determination<br>意外(いがい): unexpected; surprising<br>意義(いぎ): meaning; significance<br>注意(ちゅうい): caution; being careful; attention (heed); warning; advice<br>意図(いと): intention; aim; design<br>得意(とくい): (1) triumph; prosperity (2) pride (3) one's strong point; one's forte; one's specialty (4) frequent customer (client, etc.)<br>用意(ようい): preparation; arrangements; provision; getting ready; laying out (e.g. a meal)<br>同意(どうい): (1) agreement; consent; same opinion; approval (2) same meaning<br>熱意(ねつい): zeal; enthusiasm<br>好意(こうい): good will; favor; favour; courtesy<br>意地(いじ): disposition; spirit; willpower; obstinacy; backbone; appetite<br>敬意(けいい): respect; honour; honor<br>意志(いし): will; volition; intention; intent; determination<br>意思(いし): intention; purpose<br>不意(ふい): sudden; abrupt; unexpected; unforeseen<br>意気込む(いきごむ): to be enthusiastic about<br>無意味(むいみ): nonsense; no meaning; meaningless<br>意地悪(いじわる): malicious; ill-tempered; unkind<br>生意気(なまいき): impertinent; saucy; cheeky; conceit; audacious; brazen<br>意(い): (1) feelings; thoughts (2) meaning""",4.0,3,99.0,音: sound; noise<br>心: heart; mind; spirit; heart radical (no. 61),13.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),会意 Compound Ideographic,<b>idea</b>,"""<div>When you get a good<strong>&nbsp;idea</strong>&nbsp;you get excited and you can hear the&nbsp;<i>sound</i>&nbsp;(音) of your&nbsp;<i>heart</i>&nbsp;(心), it's pounding so hard.<br></div>""","Picture someone who´s just had a great idea, but in place of a blinking light bulb over their head, you see a heart thumping with great noise. Imagine the greater the idea, the louder the sound of the beating heart.",grade3 JLPT.N4 kanjifreq1-250
想,ソウ、ソ,おも.う,,"concept, think, idea, thought",愛想(あいそ): civility; courtesy; compliments; sociability; graces<br>構想(こうそう): plan; plot; idea; conception<br>予想(よそう): expectation; anticipation; prediction; forecast; conjecture<br>思想(しそう): thought; idea; ideology<br>感想(かんそう): impressions; thoughts<br>発想(はっそう): expression (e.g. in music); idea; conception; way of thinking<br>理想(りそう): ideal; dream<br>想像(そうぞう): imagination; guess<br>空想(くうそう): daydream; fantasy; fancy; vision<br>連想(れんそう): association (of ideas); being reminded (of something); suggestion,3.0,3,381.0,相: inter-; mutual; together; each other; minister of state; councillor; aspect; phase; physiognomy<br>心: heart; mind; spirit; heart radical (no. 61),13.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>concept</b>,<div>The<strong>&nbsp;concept</strong>&nbsp;of love is basically two&nbsp;<em>hearts</em>&nbsp;(心)&nbsp;<em>inter</em>(相)acting as one.</div>,´´Inter-heart´´ is a new therapy CONCEPT that helps macho guys share their feelings with each other.,grade3 JLPT.N3 kanjifreq251-500
息,ソク,いき,,"breath, respiration, son, interest (on money)","""息子(むすこ): (1) son (2) penis<br>息(いき): (1) breath; breathing (2) tone; mood<br>利息(りそく): interest (bank)<br>消息(しょうそく): (1) news (from somebody); letter; contact (2) (somebody's) whereabouts; (somebody's) movements<br>窒息(ちっそく): suffocation; choking<br>休息(きゅうそく): rest; relief; relaxation<br>ため息(ためいき): sigh<br>子息(しそく): son<br>一息(ひといき): (1) one breath; pause; rest (2) one go (i.e. in a short time) (3) small amount of effort""",3.0,3,882.0,自: oneself<br>心: heart; mind; spirit; heart radical (no. 61),10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),会意 Compound Ideographic,<b>breath</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">Your</span><strong>&nbsp;breath</strong><span style=""""color: rgb(16, 8, 0);"""">&nbsp;brings oxygen in through your&nbsp;</span><em>nose</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;</span>(自)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">which is then pumped around your body by your&nbsp;</span><em>heart&nbsp;</em>(心)<span style=""""color: rgb(16, 8, 0);"""">.</span></div>""","I think I´ve met my dream girl, but there´s a problem. her breath is horrible! So, do I listen to my nose or my heart?",grade3 JLPT.N3 Kanji_Body_Function kanjifreq751-1000
憩,ケイ,いこ.い、いこ.う,,"recess, rest, relax, repose",休憩(きゅうけい): rest; break; recess; intermission,1.0,S,1731.0,舌: tongue; reed; clapper<br>息: breath; respiration; son; interest (on money),16.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>recess</b>,"""<div><strong>Recess</strong><span style=""""color: rgb(16, 8, 0);"""">&nbsp;to me is a school break. At</span><strong>&nbsp;recess</strong><span style=""""color: rgb(16, 8, 0);"""">&nbsp;some kiddies are comparing their latest body piercings.&nbsp;</span><em>Tongues</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;</span>(舌)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">and&nbsp;</span><em>noses</em> (自) are nothing special. The new cool is to have your&nbsp;</span><em>heart</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;</span>(心)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">done!</span></div>""","Ah recess; tongues slandering, noses being turned up, and beneath it all, young hearts being broken. Dominant in playgrounds is the noise of tongues, which helps me remember that in this kanji tongue comes first.",gradeS JLPT.N1 kanjifreq1501-2000
恵,ケイ、エ,めぐ.む、めぐ.み,,"favor, blessing, grace, kindness","知恵(ちえ): (1) wisdom; wit; sagacity; sense; intelligence (2) prajna (insight leading to enlightenment)<br>恩恵(おんけい): grace; favor; favour; blessing; benefit<br>恵み(めぐみ): blessing; grace<br>恵む(めぐむ): (1) to bless; to show mercy to (2) to give (money, etc.)<br>恵まれる(めぐまれる): to be blessed with; to be rich in; to abound in",2.0,S,925.0,由: wherefore; a reason<br>心: heart; mind; spirit; heart radical (no. 61),10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,惠,形声 Phonetic,<b>bless</b>,"In order to&nbsp;<b>bless</b>&nbsp;others, you need to&nbsp;<i>think</i>&nbsp;(思) about them for more than&nbsp;<i>ten</i>&nbsp;(十) minutes and act on it.",Do yourself a favor and take ten minutes to think about your decison...,gradeS JLPT.N2 kanjifreq751-1000
恐,キョウ,おそ.れる、おそ.る、おそ.ろしい、こわ.い、こわ.がる,,"fear, dread, awe",恐れ(おそれ): fear; horror; anxiety; concern; uneasiness<br>恐怖(きょうふ): fear; dread; dismay; terror; horror; scare; panic<br>恐らく(おそらく): perhaps; likely; probably; I dare say<br>恐れる(おそれる): to fear; to be afraid of<br>恐ろしい(おそろしい): (1) terrible; dreadful; terrifying; frightening; frightened (2) surprising; startling; tremendous; amazing<br>恐縮(きょうしゅく): feeling obliged; being grateful; being thankful; being sorry; being ashamed<br>恐れ入る(おそれいる): (1) to be sorry; to beg pardon; to be much obliged; to feel small (2) to be grateful (3) to be amazed; to be filled with awe; to be surprised (4) to be disconcerted; to be embarrassed,3.0,S,878.0,工: craft; construction; katakana e radical (no. 48)<br>凡: mediocre<br>心: heart; mind; spirit; heart radical (no. 61),10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>fear</b>,"If your <i>heart</i> (心 ) surgeon is <i>mediocre</i> (凡) in his <i>craft</i> (工), you have plenty of reason to<strong>&nbsp;fear</strong>. It means that your surgeon is a <i>noob</i>&nbsp;(巩).",My deep dark fear at the bottom of my heart is that I am mediocre at my craft.,gradeS JLPT.N3 Kanji_Emotion.Sense_Emotion kanjifreq751-1000
惑,ワク,まど.う,,"beguile, delusion, perplexity",迷惑(めいわく): trouble; bother; annoyance<br>誘惑(ゆうわく): temptation; allurement; lure; seduction<br>疑惑(ぎわく): doubt; misgivings; distrust; suspicion<br>惑星(わくせい): planet,1.0,S,777.0,或: some; one; or; possibly; a certain<br>心: heart; mind; spirit; heart radical (no. 61),12.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>beguile</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">In the story """"The Man Without a Country,"""" </span><i>a certain&nbsp;</i>(或)&nbsp;someone&nbsp;<span style=""""color: rgb(16, 8, 0);"""">was</span><strong>&nbsp;beguile</strong><span style=""""color: rgb(16, 8, 0);"""">d into renouncing his&nbsp;</span><em>country</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(國) and spent the rest of his life&nbsp;</span><em>without its borders</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(囗). When he realized he had been</span><strong>&nbsp;beguile</strong><span style=""""color: rgb(16, 8, 0);"""">d or&nbsp;</span><strong>led astray</strong><span style=""""color: rgb(16, 8, 0);"""">, it broke his&nbsp;</span><em>heart</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(心).</span></div><div><font color=""""#100800""""><br></font></div><div><font color=""""#100800"""">This is NOT <i>emotion</i>&nbsp;(</font>感)<font color=""""#100800""""><br></font><br>Beguile:&nbsp;charm or enchant (someone), sometimes in a deceptive way.</div>""","The same cowboy from frame # 356 (elements mouth, floor and fiesta), kisses the floor with his mouth, once again, before going to the fiesta. There, he uses his good looks to beguile women (gets them to buy him drinks or such), by playing with their hearts.",gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq751-1000
感,カン,,,"emotion, feeling, sensation","感じ(かんじ): feeling; sense; impression<br>感覚(かんかく): sense; sensation; feeling; intuition<br>感染(かんせん): infection; contagion<br>感情(かんじょう): emotion; feeling; feelings; sentiment<br>感想(かんそう): impressions; thoughts<br>感動(かんどう): being deeply moved emotionally; excitement; passion; deep emotion; impression<br>感謝(かんしゃ): thanks; gratitude<br>実感(じっかん): (1) real feeling; actual feeling (2) to actually feel; to have a real feeling (that ...); to experience personally<br>敏感(びんかん): sensibility; susceptibility; sensitive (to); well attuned to<br>感じる(かんじる): to feel; to sense; to experience<br>感心(かんしん): admiration; Well done!<br>共感(きょうかん): sympathy; empathy; response<br>感激(かんげき): deep emotion; impression; inspiration<br>感触(かんしょく): feel (i.e. tactile sensation); touch; feeling; sensation; texture (e.g. food, cloth)<br>予感(よかん): presentiment; premonition<br>同感(どうかん): agreement; same opinion; same feeling; sympathy; concurrence<br>反感(はんかん): antipathy; revolt; animosity<br>痛感(つうかん): feeling keenly; fully realizing<br>感ずる(かんずる): to feel; to sense<br>鈍感(どんかん): thickheadedness; stolidity; insensitivity<br>感度(かんど): sensitivity; reception (e.g. radio and television); severity (quake)<br>感無量(かんむりょう): deep feeling; inexpressible feeling; filled with emotion<br>感(かん): feeling; sensation; emotion; admiration; impression",3.0,3,233.0,咸: all; same<br>心: heart; mind; spirit; heart radical (no. 61),13.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>emotion</b>,<b>Emotion</b>&nbsp;is a&nbsp;<em>march</em>&nbsp;(戌) of <em>mouths</em>&nbsp;(口) inside your&nbsp;<em>heart</em>&nbsp;(心) telling you what to feel. Two people who feel the <i>same</i>&nbsp;(咸) <b>emotion</b>&nbsp;towards one another inside their <i>hearts</i>&nbsp;(心)&nbsp;are said to be in love.<br><br>1/3の純情な感情 [1/3のじゅん.じょうなかん.じょう] (1/3 Pure Heart{Genuine Feelings} Emotion {Emotion Feelings}),"Strong EMOTIONS don´t stay hidden. They march right out of one´s heart (below) and out one´s mouth (shouted, snarled, or gently whispered - depending on exactly what kind of emotion it is!).",grade3 JLPT.N3 Kanji_Emotion.Sense_Emotion kanjifreq1-250
憂,ユウ,うれ.える、うれ.い、う.い、う.き,,"melancholy, grieve, lament, be anxious, sad, unhappy",憂鬱(ゆううつ): depression; melancholy; dejection; gloom,1.0,S,1625.0,百: hundred<br>冖: wa-shaped crown radical (no. 14)<br>心: heart; mind; spirit; heart radical (no. 61)<br>夂: winter radical (no. 34),15.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),会意 Compound Ideographic,<b>melancholy</b>,"Even in the&nbsp;middle of <em>summer</em>&nbsp;(夏)(literally),<strong>&nbsp;melancholy</strong>&nbsp;<em>crowns</em>&nbsp;(冖) my&nbsp;<em>heart&nbsp;</em>(心).<div><br><div>涼宮ハルヒの憂鬱 [すず.みやハルヒのゆう.うつ](The Melancholy of Haruhi Suzumiya<i>)</i></div></div>","This is an image of the crucifixion. Jesus is on the cross. His crown of thorns has slipped down and is around his neck, right between his head and his heart. His walking legs can be seen dangling from the cross as well. How MELANCHOLY!",gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq1501-2000
寡,カ,,,"widow, minority, few",,1.0,S,2035.0,"""宀: shaped crown; katakana u radical (no. 40)<br>自: oneself<br>分: part; minute of time; segment; share; degree; one's lot; duty; understand; know; rate; 1%; chances; shaku/100""",14.0,宀,40.0,3.0,うかんむり,(none),会意 Compound Ideographic,<b>widow</b>,"Under her <i>roof</i> (宀), <i>one</i> (一) <b>widow</b>, by her<i>self</i> (自) sees on the <i>floor</i> (一) a <i>part</i>&nbsp;(分) of what her husband left her.","The house´s head, her husband, was murdered with a dagger. You can still see the drops of blood above the dagger. She is now a widow.",gradeS JLPT.N1 Kanji_People_Family kanjifreq2001-2500
忙,ボウ、モウ,いそが.しい、せわ.しい、おそ.れる、うれえるさま,"忙しい (いそがしい, busy (people, days))","busy, occupied, restless",忙しい(いそがしい): busy; hectic; occupied; engaged<br>多忙(たぼう): busy; pressure of work,3.0,S,1475.0,心: heart; mind; spirit; heart radical (no. 61)<br>亡: deceased; the late; dying; perish,6.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>busy</b>,"""<div><strong>Busy</strong>&nbsp;(as in """"occupied"""") means a&nbsp;<em>state of mind</em>&nbsp;(忄) where all other thoughts have&nbsp;<em>perished&nbsp;</em>(亡).</div>""","""^^^Make the """"state of mind"""" primitive Data (from Star Trek) instead right now and save yourself the headache; ´state of mind´ is too vague! (Data can stay so busy as not to sleep without dying. He´s a robot).""",gradeS JLPT.N3 kanjifreq1001-1500
悦,エツ,よろこ.ぶ、よろこ.ばす,,"ecstasy, joy, rapture",,1.0,S,1762.0,心: heart; mind; spirit; heart radical (no. 61)<br>兌: exchange,10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>ecstasy</b>,"""<div><strong>E</strong><b>cstasy</b><span style=""""color: rgb(16, 8, 0);"""">&nbsp;alters our&nbsp;</span><i>state of mind&nbsp;</i>(忄)<span style=""""color: rgb(16, 8, 0);"""">&nbsp;and makes us <i>devils</i>&nbsp;</span>(兑)<span style=""""color: rgb(16, 8, 0);"""">.</span><br></div>""",The state of mind that horny teenagers are looking for.,gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq1501-2000
恒,コウ,つね、つねに,,"constancy, always",,1.0,S,1314.0,心: heart; mind; spirit; heart radical (no. 61)<br>亘: span; request,9.0,心,61.0,4.0,こころ・したごころ・りっしんべん,恆,形声 Phonetic,<b>constancy</b>,<div><strong>Constancy</strong>&nbsp;is holding the same&nbsp;<em>state of mind</em>&nbsp;(忄) over a long&nbsp;<em>span</em>&nbsp;(亘) of time.</div>,"Data is the epitome of constancy. As a robot, his consistency spans the entire day.",gradeS JLPT.N1 kanjifreq1001-1500
悼,トウ,いた.む,,"lament, grieve over",,1.0,S,1645.0,心: heart; mind; spirit; heart radical (no. 61)<br>卓: eminent; table; desk; high,11.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>lament</b>,"<div>To keep this character distinct from others of similar connotation, one need only think of the Prophet Jeremiah whose poetry gave an&nbsp;<i>eminence</i>&nbsp;(卓) to&nbsp;<i>the state of mind</i>&nbsp;(忄) we call&nbsp;<b>lamentation</b>.</div><div><br>eminent: famous and respected within a particular sphere or profession.</div>","Data laments that he could never see his eminent father, his creator, ever again. He paints a picture of his father, that looks like a sunflower in the shape of a magic wand.",gradeS JLPT.N1 kanjifreq1501-2000
悟,ゴ,さと.る,,"enlightenment, perceive, discern, realize, understand",覚悟(かくご): resolution; resignation; readiness; preparedness<br>悟る(さとる): (1) to perceive; to sense; to discern (2) to understand; to comprehend; to realize (3) to attain enlightenment,1.0,S,1411.0,"""心: heart; mind; spirit; heart radical (no. 61)<br>吾: I; my; our; one's own""",10.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>enlightenment</b>,<b>Enlightenment</b> is a <i>state of mind</i> (忄) that goes beyond the <i>five senses</i> (吾) [<i>five</i> 五 <i>openings</i> (口) symbolize the <i>five</i> (五) senses].,"""Data finds enlightenment when he discovers the answer to the question, """"Who am I?"""". (Image: Data meditating in a sitting lotus position).""",gradeS JLPT.N1 kanjifreq1001-1500
怖,フ、ホ,こわ.い、こわ.がる、お.じる、おそ.れる,,"dreadful, be frightened, fearful","""恐怖(きょうふ): fear; dread; dismay; terror; horror; scare; panic<br>怖い(こわい): (1) scary; frightening; eerie; dreadful (2) (I'm) afraid""",3.0,S,1325.0,心: heart; mind; spirit; heart radical (no. 61)<br>布: linen; cloth,8.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>dreadful</b>,<div>Someone in a<strong>&nbsp;dreadful</strong>&nbsp;<em>state of mind</em>&nbsp;(忄) has crawled into his bed and is hiding under the <i>l</i><em>inens&nbsp;</em>(布).</div>,"Being an android, Data is white as a sheet. Doctor Crusher always has to remind herself that this is perfectly normal. From a doctor´s perspective, he really does look dreadful.",gradeS JLPT.N3 Kanji_Emotion.Sense_Emotion kanjifreq1001-1500
慌,コウ,あわ.てる、あわ.ただしい,,"""disconcerted, be confused, lose one's head""","慌てる(あわてる): (1) to become confused (disconcerted, disorganized, disorganised); to be flustered; to panic (2) to be in a hurry; to rush<br>慌ただしい(あわただしい): busy; hurried; confused; flurried",1.0,S,1826.0,心: heart; mind; spirit; heart radical (no. 61)<br>荒: laid waste; rough; rude; wild,12.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>disconcerted</b>,"""<div>The&nbsp;<em>state of mind</em>&nbsp;(忄) of the people of New Orleans as they examined their city's concert hall&nbsp;<em>laid waste</em>&nbsp;(荒) can best described as<strong>&nbsp;disconcerted</strong>.<br></div><div><br>disconcerted: disturb the composure of; unsettle. Bewildered or confused, as by something unexpected.</div>""","""Data walks in and sees Picard weeping. """"What is the matter, Captain?"""" Picard looks up, and replies that his entire home planet has been laid to waste. Data, the master of tact, offers up this consolation: """"Ah. I can see how that would be DISCONCERTing"""". It turns out that the flow of tears was really just because Picard had lost his chance at getting at some rare (and thus valuable) flowers on his home planet.""",gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq1501-2000
悔,カイ,く.いる、く.やむ、くや.しい,,"repent, regret",後悔(こうかい): regret; repentance<br>悔しい(くやしい): vexing; annoying; frustrating; regrettable; mortifying<br>悔やむ(くやむ): (1) to mourn; to lament (2) to be sorry; to regret; to repent,1.0,S,1460.0,心: heart; mind; spirit; heart radical (no. 61)<br>毎: every,9.0,心,61.0,4.0,こころ・したごころ・りっしんべん,悔,形声 Phonetic,<b>repent</b>,"""<div>""""For all have sinned..."""" so&nbsp;<em>every</em>(毎)one's&nbsp;<em>state of mind</em>&nbsp;(忄) should be to<strong>&nbsp;repent</strong>.</div>""","When you repent, you heal your state of mind by going over every thing you regret doing.",gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq1001-1500
憎,ゾウ,にく.む、にく.い、にく.らしい、にく.しみ,,"hate, detest","憎しみ(にくしみ): hatred<br>憎む(にくむ): to hate; to detest<br>生憎(あいにく): unfortunately; Sorry, but ...<br>憎らしい(にくらしい): odious; hateful<br>憎い(にくい): (1) hateful; abominable; poor-looking; detestable (2) amazing; fantastic; admirable; lovely; wonderful",2.0,S,1808.0,心: heart; mind; spirit; heart radical (no. 61)<br>曽: formerly; once; before; ever; never; ex-,14.0,心,61.0,4.0,こころ・したごころ・りっしんべん,憎,形声 Phonetic,<b>hate</b>,"My <i>state of mind&nbsp;</i>(忄) was <i>formerly</i>&nbsp;(曽) filled with <b>hate</b>, but then I learned to love others.&nbsp;",Data´s one true emotion is hate for Prince´s music. (Image: Data hunched over hands to his ears and screaming while Picard bobs to Purple Rain).,gradeS JLPT.N2 Kanji_Emotion.Sense_Emotion kanjifreq1501-2000
慣,カン,な.れる、な.らす,,"accustomed, get used to, become experienced",習慣(しゅうかん): custom; habit; manners<br>慣習(かんしゅう): usual (historical) custom<br>慣れ(なれ): practice; practise; experience<br>慣行(かんこう): customary practice; customary practise; habit; traditional event<br>慣例(かんれい): custom; precedent; of convention<br>慣らす(ならす): to accustom<br>慣れる(なれる): (1) to grow accustomed (to); to get too familiar with; to get used (to) (2) to become domesticated; to become tame<br>見慣れる(みなれる): to become used to seeing; to be familiar with,3.0,5,1177.0,心: heart; mind; spirit; heart radical (no. 61)<br>貫: pierce; 8 1/3lbs; penetrate; brace,14.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>accustomed</b>,<div>Some hardcore monks have a&nbsp;<em>state of mind</em>&nbsp;(忄) that has become<strong>&nbsp;accustomed</strong>&nbsp;to their self-torture through&nbsp;<em>piercing</em>&nbsp;(貫) themselves.</div>,Some hardcore monks have a state of mind that has become accustomed to their self-torture through piercing themselves.,grade5 JLPT.N3 kanjifreq1001-1500
愉,ユ,たの.しい、たの.しむ,,"pleasure, happy, rejoice",愉快(ゆかい): pleasant; happy,1.0,S,1974.0,心: heart; mind; spirit; heart radical (no. 61)<br>兪: steal,12.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>pleasure</b>,"""At the&nbsp;<i>meeting&nbsp;</i>(亼)<i>&nbsp;of&nbsp;butchers</i>&nbsp;(刖)(俞), in their narrow&nbsp;<em>state of mind&nbsp;</em>(忄), they throw lame jokes around like, 'Oh hello, it's a<strong>&nbsp;pleasure</strong>&nbsp;to&nbsp;<em>meat</em>&nbsp;(月) you', and find this rather pleasing.""","Image : Data attending a meeting of the butchers union. As a joke to begin his speech he says, ´Its a pleasure to MEAT you all.´ (thanx to Shibo & nestOr).",gradeS JLPT.N1 Kanji_Emotion.Sense_Emotion kanjifreq1501-2000
惰,ダ,,,"lazy, laziness",,1.0,S,2336.0,心: heart; mind; spirit; heart radical (no. 61)<br>左: left<br>月: month; moon,12.0,心,61.0,4.0,こころ・したごころ・りっしんべん,(none),形声 Phonetic,<b>lazy</b>,"<div>When in a<strong>&nbsp;lazy</strong>&nbsp;<i>state of mind</i> (忄), the things you need to do are&nbsp;<i>left</i>&nbsp;(左) for next&nbsp;<i>month</i>&nbsp;(月).</div>","When in a lazy state of mind, the things you need to do are left for next month.",gradeS JLPT.N1 kanjifreq2001-2500
慎,シン,つつし.む、つつし、つつし.み,,"humility, be careful, discrete, prudent",慎重(しんちょう): careful; cautious; prudent; discreet; deliberate,1.0,S,999.0,心: heart; mind; spirit; heart radical (no. 61)<br>真: true; reality; Buddhist sect,13.0,心,61.0,4.0,こころ・したごころ・りっしんべん,愼,形声 Phonetic,<b>humility</b>,<div><strong>Humility</strong>&nbsp;is the&nbsp;<em>state of mind</em>&nbsp;(忄) of accepting what is&nbsp;<i>true</i>&nbsp;(真)&nbsp;about yourself - both favorable and unfavorable.</div>,Humility is a state of mind when you consider yourself in accordance with the truth (you neither boast nor demean yourself).,gradeS JLPT.N1 kanjifreq751-1000
