おねえさん,お姉さん,"[Noun] 1. elder sister {Honorific or respectful (sonkeigo), See also 姉さん, usu. お姉さん} 2. (vocative) young lady {See also 姉さん} 3. miss (referring to a waitress, etc.) {See also 姉さん, usu. お姐さん} 4. ma'am (used by geisha to refer to their superiors) {See also 姉さん, usu. お姐さん} 5. older girl (no relation) | Other forms: お姐さん 【おねえさん】、御姉さん 【おねえさん】、御姐さん 【おねえさん】"
おばあさん,お祖母さん,"[Noun] 1. grandmother {Usually written using kana alone, See also 祖母さん, usu. お祖母さん} 2. old woman; female senior citizen {Usually written using kana alone, See also 婆さん, usu. お婆さん} | Other forms: お婆さん 【おばあさん】、御祖母さん 【おばあさん】、御婆さん 【おばあさん】、おばーさん、オバアサン、おバアさん、オバーサン、おバーさん [Notes] おばーさん: Irregular kana usage."
おばさん,伯母さん,"[Noun] 1. aunt {Honorific or respectful (sonkeigo), Familiar language, Usually written using kana alone, 伯母さん is older than one's parent and 叔母さん is younger} | Other forms: 叔母さん 【おばさん】"
おふろ,お風呂,[Noun] 1. bath {See also 風呂} | Other forms: 御風呂 【おふろ】
おべんとう,お弁当,[Noun] 1. bento; Japanese box lunch {See also 弁当} | Other forms: 御弁当 【おべんとう】
おぼえる,覚える,"[Ichidan verb, Transitive verb] 1. to memorize; to memorise; to commit to memory; to learn by heart; to bear in mind; to remember 2. to learn; to pick up; to acquire {Only applies to 覚える} 3. to feel {Only applies to 覚える} 4. to think; to regard {Only applies to 覚える} | Other forms: 憶える 【おぼえる】"
おまわりさん,おまわりさん,"[Noun] 1. police officer {Familiar language, Usually written using kana alone, See also 巡査} | Other forms: 御巡りさん 【おまわりさん】"
おもい,重い,"[I-adjective] 1. heavy; weighty; massive {Antonym: 軽い} 2. heavy (feeling); depressed; gloomy; blue; uneasy 3. slow; sluggish; lumbering; ponderous; clumsy 4. important; serious; grave {of a position, responsibility, etc.} 5. serious; severe; critical {of a punishment, illness, etc.} 6. solid; established; dignified; sensible"
おもしろい,面白い,[I-adjective] 1. interesting; fascinating; intriguing; enthralling 2. amusing; funny; comical 3. pleasant; enjoyable; agreeable; fun
およぐ,泳ぐ,"[Godan verb with gu ending, intransitive verb] 1. to swim | Other forms: 游ぐ 【およぐ】"
おりる,降りる,"[Ichidan verb, intransitive verb] 1. to descend (e.g. a mountain); to go down; to come down {esp. 下りる} 2. to alight (e.g. from bus); to get off; to disembark; to dismount {esp. 降りる} 3. to step down; to retire; to give up; to quit 4. to be granted; to be issued; to be given {esp. 下りる} 5. to form (of frost, dew, mist, etc.) {esp. 降りる} 6. to be passed (from the body; e.g. of a roundworm) {See also 下り物, esp. 下りる} | Other forms: 下りる 【おりる】"
おわる,終わる,"[Godan verb with ru ending, intransitive verb, Auxiliary verb] 1. to finish; to end; to close {also written 了る, 卒る, etc.} | Other forms: 終る 【おわる】、了わる 【おわる】、卒わる 【おわる】、畢わる 【おわる】、竟わる 【おわる】"
おんがく,音楽,[Noun] 1. music; musical movement
おんな,女,"[Noun, Noun - used as a prefix] 1. female; woman; female sex {See also 男 おとこ, can be blunt when used alone} [Noun] 2. female lover; girlfriend; mistress; (someone's) woman | Other forms: 女 【おみな】、女 【おうな】、女 【うみな】、女 【おな】 [Notes] おみな: Out-dated or obsolete kana usage. おうな: Out-dated or obsolete kana usage. うみな: Out-dated or obsolete kana usage. おな: Out-dated or obsolete kana usage."
おんなのこ,女の子,"[Expression, Noun] 1. girl; daughter 2. young woman | Other forms: 女の児 【おんなのこ】、女のコ 【おんなのコ】、おんにゃのこ"
がいこく,外国,"[Noun, No-adjective] 1. foreign country | Other forms: 外国 【そとぐに】 [Notes] そとぐに: Out-dated or obsolete kana usage."
がいこくじん,外国人,[Noun] 1. foreigner; foreign citizen; foreign national; alien; non-Japanese {See also 内国人}
かいしゃ,会社,[Noun] 1. company; corporation 2. workplace
かいだん,階段,[Noun] 1. stairs; stairway; staircase
かいもの,買い物,"[Noun, No-adjective] 1. shopping; purchased goods | Other forms: 買物 【かいもの】"
かう,買う,"[Godan verb with u ending, Transitive verb] 1. to buy; to purchase {in western Japan, 買う conjugates euphonically as こうた, こうて, etc.} 2. to value; to have a high opinion 3. to stir; to provoke [Notes] かう: ichi1, news1, nf 10. 買う: ichi1, news1, nf10."
かえす,返す,"[Godan verb with su ending, Transitive verb] 1. to return (something); to restore; to put back {See also 帰す かえす, esp. 返す} 2. to turn over; to turn upside down; to overturn 3. to pay back; to retaliate; to reciprocate {esp. 返す} [Suffix, Godan verb with su ending] 4. to repeat ...; to do ... back {after the -masu stem of a verb} | Other forms: 反す 【かえす】 [Notes] かえす: ichi1, news1, nf18, nf 20. 返す: ichi1, news1, nf 20. かえす: ichi1, news1, nf18, nf 20. 反す: news1, nf18."
かえる,帰る,"[Godan verb with ru ending, intransitive verb] 1. to return; to come home; to go home; to go back {See also 返る} 2. to leave {of a guest, customer, etc.} 3. to get home; to get to home plate {Baseball term} | Other forms: 還る 【かえる】、歸る 【かえる】 [Notes] 歸る: Out-dated kanji."
かかる,かかる,"[Godan verb with ru ending, intransitive verb] 1. to take (a resource, e.g. time or money) {Usually written using kana alone, See also 時間がかかる} [Godan verb with ru ending] 2. to hang {Usually written using kana alone} 3. to come into view; to arrive {Usually written using kana alone, See also お目にかかる} 4. to come under (a contract, a tax) {Usually written using kana alone} 5. to start (engines, motors) {Usually written using kana alone} 6. to attend; to deal with; to handle {Usually written using kana alone} [Godan verb with ru ending, Auxiliary verb] 7. to have started to; to be on the verge of {Usually written using kana alone} [Godan verb with ru ending] 8. to overlap (e.g. information in a manual); to cover {Usually written using kana alone} [Godan verb with ru ending, Auxiliary verb] 9. to (come) at {Usually written using kana alone} [Godan verb with ru ending] 10. to be fastened {Usually written using kana alone, See also 鍵がかかる} 11. to be covered (e.g. with dust, a table-cloth, etc.) {Usually written using kana alone} 12. to be caught in {Usually written using kana alone, See also 罠にかかる} 13. to get a call {Usually written using kana alone, See also 電話が掛かる} 14. to depend on {Usually written using kana alone} | Other forms: 懸かる 【かかる】、掛る 【かかる】、懸る 【かかる】"
かぎ,鍵,[Noun] 1. key 2. lock {See also 錠} | Other forms: 鑰 【かぎ】、カギ
かく,書く,"[Godan verb with ku ending, Transitive verb] 1. to write; to compose; to pen 2. to draw; to paint {See also 描く かく}"
がくせい,学生,[Noun] 1. student (esp. a university student)
かける,かける,"[Ichidan verb, Transitive verb] 1. to hang (e.g. picture); to hoist (e.g. sail); to raise (e.g. flag) {Usually written using kana alone, See also 壁にかける} 2. to sit {Usually written using kana alone, See also 腰を掛ける} 3. to take (time, money); to expend (money, time, etc.) {Usually written using kana alone, See also 時間を掛ける} 4. to make (a call) {Usually written using kana alone, See also 電話を掛ける} 5. to multiply {Usually written using kana alone} 6. to secure (e.g. lock) {Usually written using kana alone, See also 鍵を掛ける} 7. to put on (glasses, etc.) {Usually written using kana alone, See also 眼鏡を掛ける} 8. to cover {Usually written using kana alone} 9. to burden someone {Usually written using kana alone, See also 迷惑を掛ける} 10. to apply (insurance) {Usually written using kana alone, See also 保険を掛ける} 11. to turn on (an engine, etc.); to set (a dial, an alarm clock, etc.) {Usually written using kana alone} 12. to put an effect (spell, anaesthetic, etc.) on {Usually written using kana alone} 13. to hold an emotion for (pity, hope, etc.) {Usually written using kana alone} 14. to bind {Usually written using kana alone, also 繋ける} 15. to pour (or sprinkle, spray, etc.) onto {Usually written using kana alone, See also 塩をかける} 16. to argue (in court); to deliberate (in a meeting); to present (e.g. idea to a conference, etc.) {Usually written using kana alone, See also 裁判に掛ける} 17. to increase further {Usually written using kana alone} 18. to catch (in a trap, etc.) {Usually written using kana alone} 19. to set atop {Usually written using kana alone} 20. to erect (a makeshift building) {Usually written using kana alone} 21. to hold (a play, festival, etc.) {Usually written using kana alone} 22. to wager; to bet; to risk; to stake; to gamble {Usually written using kana alone, See also 賭ける かける} [Suffix, Ichidan verb] 23. to be partway doing ...; to begin (but not complete) ...; to be about to ... {Usually written using kana alone, See also 話し掛ける, after -masu stem of verb} 24. indicates (verb) is being directed to (someone) {Usually written using kana alone, See also 話し掛ける, after -masu stem of verb} | Other forms: 懸ける 【かける】"
かさ,傘,[Noun] 1. umbrella; parasol 2. something shaped like an umbrella or a conical hat; shade (of a lamp); mushroom cap; pileus {See also 笠 かさ}
かす,貸す,"[Godan verb with su ending, Transitive verb] 1. to lend; to loan 2. to rent out; to hire out | Other forms: 藉す 【かす】"
かぜ,風,"[Noun] 1. wind; breeze; draught; draft [Noun, Noun - used as a prefix] 2. manner; behaviour; behavior {See also 風 ふう} [Noun] 3. cold; influenza {See also 風邪 かぜ, irreg. kanji form}"
かぜ,風邪,[Noun] 1. common cold; cold; influenza; flu; ague | Other forms: 風邪 【ふうじゃ】
かぞく,家族,"[Noun, No-adjective] 1. family; members of a family"
かた,方,"[Noun] 1. direction; way {also ほう} 2. person; lady; gentleman {Honorific or respectful (sonkeigo)} [Noun, Noun - used as a suffix] 3. method of; manner of; way of [Noun - used as a suffix] 4. care of .. 5. person in charge of .. {also がた} 6. side (e.g. ""on my mother's side"") {also がた}"
がっこう,学校,[Noun] 1. school [Place] 2. Gakkou | Other forms: 學校 【がっこう】 [Notes] 學校: Out-dated kanji.
カップ,カップ,"[Noun] 1. cup (drinking vessel, measure, brassiere, prize, etc.) {See also コップ} 2. instant noodles purchased in cup; cup noodles {Abbreviation, See also カップ麺} [Wikipedia definition] 3. Cup"
かてい,家庭,"[Noun, No-adjective] 1. home; family; household"
かど,角,"[Noun] 1. corner (e.g. desk, pavement) 2. edge"
かばん,かばん,[Noun] 1. bag; satchel; briefcase; basket {Usually written using kana alone} | Other forms: カバン
かびん,花瓶,[Noun] 1. (flower) vase | Other forms: 花びん 【かびん】、花瓶 【はながめ】、花瓶 【かへい】
かみ,紙,[Noun] 1. paper
カメラ,カメラ,[Noun] 1. camera | Other forms: キャメラ
かようび,火曜日,"[Adverbial noun, Temporal noun] 1. Tuesday"
からい,辛い,[I-adjective] 1. spicy; hot 2. salty 3. harsh (criticism); severe (punishment); strict 4. painful; bitter; difficult; tough {See also 辛い つらい}
からだ,体,"[Noun, No-adjective] 1. body {See also 身体 しんたい, からだ is a gikun reading of 身体} [Noun] 2. torso; trunk 3. build; physique; constitution [Noun, No-adjective] 4. health [Noun] 5. corpse; dead body | Other forms: 身体 【からだ】、躰 【からだ】、躯 【からだ】"
かりる,借りる,"[Ichidan verb, Transitive verb] 1. to borrow; to have a loan 2. to rent; to hire"
かるい,軽い,"[I-adjective] 1. light (i.e. not heavy); feeling light (i.e. offering little resistance, moving easily) {Antonym: 重い} 2. light (i.e. of foot); nimble; agile 3. non-serious; minor; unimportant; trivial 4. slight; small; gentle; soft {often as 軽く} 5. easy; simple 6. indiscriminate {See also 口が軽い} | Other forms: 軽い 【かろい】"
カレー,カレー,"[Noun] 1. curry {Usually written using kana alone} 2. rice and curry {Abbreviation, Usually written using kana alone, See also カレーライス} | Other forms: 咖哩 【カリー】 [Notes] 咖哩: Ateji (phonetic) reading. 咖哩: Ateji (phonetic) reading."
カレンダー,カレンダー,[Noun] 1. calendar 2. calender (machine for flattening things) | Other forms: カレンダ
かわ,川,[Noun] 1. river; stream {Only applies to かわ} [Suffix] 2. the .... river; (suffix used with the names of rivers) [Place] 3. Gawa | Other forms: 川 【がわ】、河 【かわ】、河 【がわ】
かわいい,かわいい,[I-adjective] 1. cute; adorable; charming; lovely; pretty {Usually written using kana alone} 2. dear; precious; darling; pet {Usually written using kana alone} 3. cute little; tiny {Usually written using kana alone} | Other forms: 可愛い 【かわゆい】、可愛ゆい 【かわゆい】、カワイイ、カワイい [Notes] 可愛い: Ateji (phonetic) reading. かわゆい: Out-dated or obsolete kana usage. 可愛い: Ateji (phonetic) reading. かわゆい: Out-dated or obsolete kana usage. 可愛ゆい: Ateji (phonetic) reading.
かんじ,漢字,[Noun] 1. Chinese characters; kanji
き,木,[Noun] 1. tree; shrub; bush 2. wood; timber | Other forms: 樹 【き】
きいろ,黄色,"[Na-adjective, Noun] 1. yellow; amber | Other forms: 黄色 【こうしょく】、黄色 【おうしょく】"
きいろい,黄色い,[I-adjective] 1. yellow 2. high-pitched (voice); shrill {See also 黄色い声} | Other forms: 黄いろい 【きいろい】
きえる,消える,"[Ichidan verb, intransitive verb] 1. to go out; to vanish; to disappear"
きく,聞く,"[Godan verb with ku ending, Transitive verb] 1. to hear 2. to listen (e.g. to music) {usu. 聴く} 3. to ask; to enquire; to query {formal 聴く} 4. to learn of; to hear about 5. to follow (advice); to comply with 6. to smell (esp. incense); to sample fragrance {Only applies to 聞く, Only applies to 聴く, See also 香を聞く} | Other forms: 聴く 【きく】、訊く 【きく】"
きた,北,[Noun] 1. north 2. the North; northern territories 3. North Korea {Abbreviation} 4. north wind {Archaism}
ギター,ギター,"[Noun] 1. guitar [Notes] ギター: gai1, ichi1."
きたない,汚い,"[I-adjective] 1. dirty; filthy; foul; unclean 2. disordered; messy; untidy; poor (e.g. handwriting) 3. indecent (language, etc.); dirty; vulgar; coarse 4. dastardly; mean; base; underhanded 5. stingy; greedy | Other forms: 穢い 【きたない】、汚ない 【きたない】 [Notes] 汚ない: Irregular okurigana usage."
きっさてん,喫茶店,[Noun] 1. coffee shop; tearoom; coffee lounge; coffeehouse; cafe | Other forms: 喫茶店 【きっちゃてん】
きって,切手,[Noun] 1. stamp (postage); merchandise certificate
きっぷ,切符,[Noun] 1. ticket [Wikipedia definition] 2. Ticket
きのう,昨日,"[Adverbial noun, Temporal noun] 1. yesterday | Other forms: 昨日 【さくじつ】"
ぎゅうにく,牛肉,[Noun] 1. beef
ぎゅうにゅう,牛乳,[Noun] 1. (cow's) milk
きょう,今日,[Temporal noun] 1. today; this day 2. these days; recently; nowadays {Only applies to こんにち} | Other forms: 今日 【こんにち】、今日 【こんち】、今日 【こんじつ】
きょうしつ,教室,[Noun] 1. classroom 2. department; laboratory 3. single-room school; small school
きょうだい,兄弟,"[Noun] 1. siblings; brothers and sisters {See also ご兄弟} 2. brothers 3. siblings-in-law; brothers-in-law; sisters-in-law 4. mate; friend {Familiar language, Male term or language} | Other forms: 兄弟 【けいてい】"
きょねん,去年,"[Adverbial noun, Temporal noun] 1. last year | Other forms: 去年 【こぞ】 [Notes] こぞ: Out-dated or obsolete kana usage."
きらい,嫌い,"[Na-adjective, Noun] 1. dislike; hate {Antonym: 好き すき} [Noun] 2. suspicion; tendency; smack (of) {Usually written using kana alone, See also 嫌いが在る きらいがある} 3. distinction; discrimination {Usually written using kana alone}"
きる,切る,"[Suffix, Godan verb with ru ending, Transitive verb] 1. to cut; to cut through; to perform (surgery) 2. to sever (connections, ties) {See also 縁を切る} 3. to turn off (e.g. the light) 4. to terminate (e.g. a conversation); to hang up (the phone); to disconnect {See also 電話を切る} 5. to punch (a ticket); to tear off (a stub) 6. to open (something sealed) 7. to start 8. to set (a limit); to do (something) in less or within a certain time; to issue (stamps, vouchers, etc.) 9. to reduce; to decrease; to discount {See also 値切る} 10. to shake off (water, etc.); to let drip-dry; to let drain 11. to cross; to traverse 12. to criticize sharply 13. to act decisively; to do (something noticeable); to go first; to make (certain facial expressions, in kabuki) 14. to turn (a vehicle) 15. to curl (a ball); to bend; to cut 16. to shuffle (cards) 17. to dismiss; to sack; to let go; to expulse; to excommunicate 18. to dig (a groove); to cut (a stencil, on a mimeograph) 19. to trump {See also 切り札} 20. to cut (the connection between two groups) (in go) 21. to start a fire (with wood-wood friction or by striking a metal against stone) {also written as 鑽る} 22. to draw (a shape) in the air (with a sword, etc.) [Suffix, Godan verb with ru ending] 23. to finish; to complete {See also 疲れきる, after the -masu stem of a verb}"
きる,着る,"[Ichidan verb, Transitive verb] 1. to wear (in modern Japanese, from the shoulders down); to put on 2. to bear (guilt, etc.) | Other forms: 著る 【きる】"
きれい,きれい,"[Na-adjective] 1. pretty; lovely; beautiful; fair {Usually written using kana alone} 2. clean; clear; pure; tidy; neat {Usually written using kana alone} 3. completely; entirely {Usually written using kana alone, as きれいに} | Other forms: 奇麗 【きれい】、暉麗 【きれい】、キレイ [Notes] 暉麗: Out-dated kanji."
キロ,キロ,"[Prefix] 1. kilo-; 10^3 {From French } [Noun] 2. kilogram; kilogramme {Abbreviation, See also キログラム} 3. kilometre; kilometer {Abbreviation, See also キロメートル} [Prefix] 4. kilo-; 2^10 {Computer terminology}"
キログラム,キログラム,"[Noun] 1. kilogram; kilogramme {Usually written using kana alone, From French }"
キロメートル,粁,"[Noun] 1. kilometer; kilometre {Usually written using kana alone, From French } | Other forms: 粁 【キロメイトル】 [Notes] キロメートル: gai1, ichi1."
ぎんこう,銀行,"[Noun, No-adjective] 1. bank"
きんようび,金曜日,"[Adverbial noun, Temporal noun] 1. Friday"
くすり,薬,"[Noun] 1. medicine; pharmaceuticals; (legal) drugs; pill; ointment; salve 2. efficacious chemical (gunpowder, pesticide, etc.) 3. (pottery) glaze 4. small bribe {See also 鼻薬}"
ください,ください,"[Expression] 1. please give me {Usually written using kana alone, Honorific or respectful (sonkeigo)} 2. please do for me {Usually written using kana alone, Honorific or respectful (sonkeigo), after te-form of a verb or a noun prefixed with o- or go-}"
くだもの,果物,[Noun] 1. fruit | Other forms: 菓物 【くだもの】、果物 【かぶつ】
くち,口,"[Noun] 1. mouth 2. opening; hole; gap; orifice 3. mouth (of a bottle); spout; nozzle; mouthpiece 4. gate; door; entrance; exit 5. speaking; speech; talk (i.e. gossip) {See also 口を利く} 6. taste; palate {See also 口に合う} 7. mouth (to feed) 8. opening (i.e. vacancy); available position {See also 働き口} 9. invitation; summons {See also 口がかかる} 10. kind; sort; type 11. opening (i.e. beginning) [Suffix, Counter] 12. counter for mouthfuls, shares (of money), and swords"
くつ,靴,[Noun] 1. shoes; boots; footwear; footgear | Other forms: 沓 【くつ】、履 【くつ】、鞋 【くつ】
